Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Rating
16976-A,C,Chicago,Normal,Male,Sports & Travel,7365.28,3,1104.79,23200.63,08/13/2025,16:30:38,Cash,22095.84,4.76%,4.5
16977-C,C,Chicago,Normal,Male,Health & Beauty,1630.64,7,570.72,11985.2,05/16/2025,19:08:23,Cash,11414.48,4.76%,6.2
16978-C,A,New York,Normal,Female,Electronic Accessories,4787.16,9,2154.22,45238.66,06/29/2025,10:12:11,E-wallet,43084.44,4.76%,6.9
16979-A,A,New York,Normal,Male,Health & Beauty,6917.79,3,1037.67,21791.04,08/07/2025,12:05:15,Cash,20753.37,4.76%,9.0
16980-C,C,Chicago,Normal,Male,Sports & Travel,1980.17,5,495.04,10395.89,09/03/2025,14:30:38,Credit Card,9900.85,4.76%,9.7
16981-A,C,Chicago,Normal,Female,Electronic Accessories,6276.55,8,2510.62,52723.02,04/03/2025,18:47:23,Cash,50212.4,4.76%,4.9
16982-A,A,New York,Normal,Female,Fashion Accessories,3969.29,1,198.46,4167.75,03/14/2025,16:02:07,E-wallet,3969.29,4.76%,6.2
16983-C,A,New York,Member,Male,Electronic Accessories,2268.47,3,340.27,7145.68,10/08/2025,14:27:55,Credit Card,6805.41,4.76%,4.8
16984-B,A,New York,Normal,Male,Electronic Accessories,3883.72,7,1359.3,28545.34,10/11/2025,11:29:39,E-wallet,27186.04,4.76%,5.8
16985-B,A,New York,Member,Female,Home & Lifestyle,6152.21,10,3076.1,64598.2,07/15/2025,14:46:56,Cash,61522.1,4.76%,9.4
16986-A,A,New York,Member,Female,Sports & Travel,5532.38,4,1106.48,23236.0,09/11/2025,16:51:41,E-wallet,22129.52,4.76%,7.8
16987-C,B,Austin,Member,Male,Electronic Accessories,1978.36,2,197.84,4154.56,07/12/2025,10:45:56,E-wallet,3956.72,4.76%,7.5
16988-A,B,Austin,Normal,Male,Sports & Travel,2018.15,4,403.63,8476.23,06/05/2025,12:18:58,E-wallet,8072.6,4.76%,8.9
16989-C,A,New York,Normal,Female,Sports & Travel,4535.15,2,453.52,9523.82,01/23/2025,20:47:07,Cash,9070.3,4.76%,8.9
16990-B,C,Chicago,Normal,Male,Sports & Travel,3928.64,3,589.3,12375.22,11/27/2025,16:28:34,Cash,11785.92,4.76%,7.4
16991-A,B,Austin,Normal,Male,Electronic Accessories,2265.41,9,1019.43,21408.12,08/29/2025,18:40:17,Cash,20388.69,4.76%,6.5
16992-C,B,Austin,Normal,Female,Sports & Travel,8672.4,7,3035.34,63742.14,02/18/2025,17:02:30,Cash,60706.8,4.76%,6.2
16993-C,A,New York,Member,Female,Fashion Accessories,6898.86,9,3104.49,65194.23,05/20/2025,19:33:00,E-wallet,62089.74,4.76%,4.5
16994-C,C,Chicago,Normal,Female,Fashion Accessories,6842.39,5,1710.6,35922.55,07/08/2025,10:11:32,Cash,34211.95,4.76%,6.4
16995-C,B,Austin,Normal,Male,Electronic Accessories,8332.37,1,416.62,8748.99,01/24/2025,16:22:07,Credit Card,8332.37,4.76%,6.4
16996-A,B,Austin,Normal,Male,Home & Lifestyle,4854.79,9,2184.66,45877.77,06/22/2025,17:10:52,E-wallet,43693.11,4.76%,6.8
16997-B,C,Chicago,Member,Female,Sports & Travel,6663.56,1,333.18,6996.74,06/16/2025,11:38:44,E-wallet,6663.56,4.76%,7.9
16998-C,B,Austin,Member,Male,Electronic Accessories,1459.83,1,72.99,1532.82,10/24/2025,11:56:37,E-wallet,1459.83,4.76%,9.7
16999-A,A,New York,Normal,Male,Food & Beverages,6152.21,5,1538.05,32299.1,07/05/2025,14:29:21,E-wallet,30761.05,4.76%,9.2
17000-C,B,Austin,Member,Male,Health & Beauty,8036.19,6,2410.86,50628.0,10/26/2025,13:58:51,E-wallet,48217.14,4.76%,7.5
17001-C,A,New York,Normal,Female,Home & Lifestyle,6765.67,6,2029.7,42623.72,06/27/2025,10:57:33,Cash,40594.02,4.76%,4.3
17002-A,C,Chicago,Member,Female,Home & Lifestyle,7886.69,9,3549.01,74529.22,01/05/2025,10:01:42,Cash,70980.21,4.76%,5.6
17003-A,C,Chicago,Member,Female,Health & Beauty,4395.33,5,1098.83,23075.48,01/12/2025,10:55:03,Cash,21976.65,4.76%,5.0
17004-A,B,Austin,Member,Male,Fashion Accessories,6076.08,7,2126.63,44659.19,07/29/2025,20:09:02,Cash,42532.56,4.76%,5.1
17005-A,C,Chicago,Normal,Female,Food & Beverages,5612.2,3,841.83,17678.43,11/05/2025,13:39:41,Cash,16836.6,4.76%,8.8
17006-C,C,Chicago,Normal,Female,Home & Lifestyle,5739.78,10,2869.89,60267.69,03/07/2025,16:26:40,Credit Card,57397.8,4.76%,9.6
17007-A,C,Chicago,Member,Female,Food & Beverages,8445.08,3,1266.76,26602.0,03/07/2025,13:19:06,E-wallet,25335.24,4.76%,6.5
17008-C,B,Austin,Normal,Female,Fashion Accessories,4620.3,9,2079.13,43661.83,01/29/2025,19:31:01,Cash,41582.7,4.76%,5.7
17009-A,C,Chicago,Member,Female,Food & Beverages,7365.78,5,1841.45,38670.35,03/13/2025,18:42:18,Cash,36828.9,4.76%,5.8
17010-C,C,Chicago,Member,Male,Sports & Travel,2650.04,6,795.01,16695.25,07/25/2025,17:24:22,Credit Card,15900.24,4.76%,6.3
17011-C,B,Austin,Normal,Male,Electronic Accessories,3425.3,5,856.32,17982.82,05/12/2025,14:01:22,Cash,17126.5,4.76%,6.4
17012-C,A,New York,Normal,Female,Health & Beauty,3172.67,3,475.9,9993.91,07/15/2025,11:02:08,Cash,9518.01,4.76%,8.5
17013-B,B,Austin,Normal,Male,Food & Beverages,1762.65,3,264.4,5552.35,08/22/2025,11:19:33,Credit Card,5287.95,4.76%,8.2
17014-C,C,Chicago,Normal,Male,Fashion Accessories,5892.42,9,2651.59,55683.37,07/28/2025,10:48:30,Credit Card,53031.78,4.76%,7.7
17015-B,C,Chicago,Member,Male,Electronic Accessories,8034.77,5,2008.69,42182.54,08/18/2025,18:39:44,Credit Card,40173.85,4.76%,9.8
17016-C,C,Chicago,Member,Female,Electronic Accessories,7550.26,7,2642.59,55494.41,04/16/2025,9:08:08,E-wallet,52851.82,4.76%,9.6
17017-A,A,New York,Normal,Male,Electronic Accessories,6558.2,5,1639.55,34430.55,06/22/2025,20:10:49,Credit Card,32791.0,4.76%,8.6
17018-A,B,Austin,Normal,Female,Electronic Accessories,2702.55,3,405.38,8513.03,07/25/2025,11:57:35,E-wallet,8107.65,4.76%,7.8
17019-B,A,New York,Normal,Male,Fashion Accessories,6972.12,1,348.61,7320.73,05/04/2025,9:07:23,E-wallet,6972.12,4.76%,5.6
17020-A,B,Austin,Member,Male,Fashion Accessories,1114.28,3,167.14,3509.98,07/08/2025,17:41:07,Credit Card,3342.84,4.76%,9.1
17021-A,B,Austin,Normal,Male,Health & Beauty,4437.57,6,1331.27,27956.69,07/17/2025,20:15:28,Credit Card,26625.42,4.76%,8.1
17022-B,A,New York,Normal,Female,Health & Beauty,2226.76,2,222.68,4676.2,10/12/2025,19:52:41,Cash,4453.52,4.76%,5.0
17023-A,B,Austin,Normal,Female,Fashion Accessories,3499.42,5,874.86,18371.96,01/13/2025,13:50:06,Cash,17497.1,4.76%,5.8
17024-A,C,Chicago,Member,Male,Food & Beverages,9842.7,5,2460.68,51674.18,07/02/2025,11:06:44,Cash,49213.5,4.76%,9.6
17025-C,B,Austin,Normal,Female,Electronic Accessories,2576.31,9,1159.34,24346.13,02/08/2025,16:00:10,Credit Card,23186.79,4.76%,8.8
17026-B,B,Austin,Normal,Female,Home & Lifestyle,9275.0,7,3246.25,68171.25,01/09/2025,12:12:54,Cash,64925.0,4.76%,9.9
17027-A,A,New York,Normal,Male,Fashion Accessories,9880.96,6,2964.29,62250.05,02/02/2025,14:35:25,E-wallet,59285.76,4.76%,4.1
17028-B,A,New York,Normal,Male,Sports & Travel,5432.7,6,1629.81,34226.01,05/11/2025,15:07:28,Credit Card,32596.2,4.76%,9.0
17029-B,B,Austin,Member,Male,Fashion Accessories,5653.5,9,2544.08,53425.58,01/30/2025,10:05:44,Credit Card,50881.5,4.76%,5.3
17030-B,B,Austin,Normal,Male,Sports & Travel,1188.11,6,356.43,7485.09,06/21/2025,19:24:41,E-wallet,7128.66,4.76%,5.4
17031-A,B,Austin,Member,Male,Health & Beauty,2996.68,8,1198.67,25172.11,06/24/2025,14:11:07,Cash,23973.44,4.76%,7.8
17032-B,B,Austin,Normal,Male,Fashion Accessories,5001.6,3,750.24,15755.04,01/11/2025,14:02:56,Cash,15004.8,4.76%,4.1
17033-A,A,New York,Normal,Male,Home & Lifestyle,7330.99,7,2565.85,53882.78,07/18/2025,9:08:05,E-wallet,51316.93,4.76%,6.1
17034-A,C,Chicago,Normal,Female,Home & Lifestyle,6223.89,7,2178.36,45745.59,04/02/2025,14:55:45,E-wallet,43567.23,4.76%,7.3
17035-C,C,Chicago,Normal,Female,Sports & Travel,1760.04,1,88.0,1848.04,10/06/2025,11:25:10,Credit Card,1760.04,4.76%,7.2
17036-B,A,New York,Member,Male,Food & Beverages,8278.31,9,3725.24,78230.03,09/24/2025,14:52:47,E-wallet,74504.79,4.76%,8.4
17037-C,C,Chicago,Normal,Female,Fashion Accessories,6990.28,7,2446.6,51378.56,02/14/2025,18:54:37,Cash,48931.96,4.76%,7.9
17038-A,B,Austin,Member,Male,Electronic Accessories,9647.43,2,964.74,20259.6,01/28/2025,20:53:12,E-wallet,19294.86,4.76%,5.0
17039-C,A,New York,Member,Female,Sports & Travel,1128.54,10,564.27,11849.67,04/17/2025,16:17:26,Cash,11285.4,4.76%,5.5
17040-A,C,Chicago,Normal,Male,Fashion Accessories,2478.08,4,495.62,10407.94,10/06/2025,17:15:01,Cash,9912.32,4.76%,9.0
17041-C,C,Chicago,Normal,Female,Fashion Accessories,2488.48,3,373.27,7838.71,01/26/2025,16:19:27,Cash,7465.44,4.76%,5.2
17042-A,C,Chicago,Normal,Female,Home & Lifestyle,9157.65,4,1831.53,38462.13,05/29/2025,14:47:22,E-wallet,36630.6,4.76%,5.4
17043-B,B,Austin,Normal,Female,Sports & Travel,4853.35,8,1941.34,40768.14,10/23/2025,15:44:12,Credit Card,38826.8,4.76%,9.4
17044-B,B,Austin,Normal,Female,Electronic Accessories,7571.48,3,1135.72,23850.16,07/16/2025,17:35:53,Credit Card,22714.44,4.76%,7.9
17045-B,A,New York,Member,Female,Home & Lifestyle,2102.06,7,735.72,15450.14,07/04/2025,12:18:34,Credit Card,14714.42,4.76%,9.2
17046-B,A,New York,Normal,Female,Electronic Accessories,8512.97,8,3405.19,71508.95,07/31/2025,11:40:48,Credit Card,68103.76,4.76%,8.3
17047-C,A,New York,Normal,Male,Electronic Accessories,6860.48,7,2401.17,50424.53,06/08/2025,12:42:19,Cash,48023.36,4.76%,4.6
17048-A,C,Chicago,Member,Male,Sports & Travel,6028.64,8,2411.46,50640.58,09/30/2025,13:44:03,E-wallet,48229.12,4.76%,8.0
17049-B,C,Chicago,Normal,Female,Fashion Accessories,8321.31,6,2496.39,52424.25,09/04/2025,10:27:24,E-wallet,49927.86,4.76%,8.9
17050-B,C,Chicago,Member,Male,Sports & Travel,1833.43,1,91.67,1925.1,01/25/2025,11:32:32,E-wallet,1833.43,4.76%,9.0
17051-A,A,New York,Normal,Female,Health & Beauty,7737.62,8,3095.05,64996.01,05/05/2025,16:42:37,E-wallet,61900.96,4.76%,8.9
17052-B,A,New York,Member,Male,Food & Beverages,4442.97,10,2221.48,46651.18,02/21/2025,17:08:19,E-wallet,44429.7,4.76%,5.8
17053-C,C,Chicago,Member,Male,Electronic Accessories,9462.1,6,2838.63,59611.23,02/07/2025,19:33:56,Cash,56772.6,4.76%,4.5
17054-B,B,Austin,Member,Female,Fashion Accessories,2388.18,2,238.82,5015.18,04/22/2025,14:56:13,E-wallet,4776.36,4.76%,4.4
17055-B,A,New York,Member,Male,Sports & Travel,6932.57,7,2426.4,50954.39,05/02/2025,14:44:25,E-wallet,48527.99,4.76%,8.4
17056-A,C,Chicago,Member,Female,Electronic Accessories,7123.25,2,712.32,14958.82,03/18/2025,18:19:55,Cash,14246.5,4.76%,6.6
17057-C,C,Chicago,Normal,Female,Food & Beverages,5741.52,9,2583.68,54257.36,11/27/2025,12:35:48,Credit Card,51673.68,4.76%,7.4
17058-A,B,Austin,Member,Male,Fashion Accessories,7909.58,10,3954.79,83050.59,03/05/2025,9:04:19,Cash,79095.8,4.76%,4.7
17059-C,B,Austin,Normal,Male,Home & Lifestyle,1397.21,3,209.58,4401.21,11/24/2025,17:01:30,Credit Card,4191.63,4.76%,4.8
17060-A,B,Austin,Normal,Male,Sports & Travel,5534.41,3,830.16,17433.39,05/19/2025,15:00:08,Credit Card,16603.23,4.76%,9.2
17061-A,A,New York,Normal,Female,Home & Lifestyle,6780.64,7,2373.22,49837.7,08/13/2025,10:45:34,E-wallet,47464.48,4.76%,6.8
17062-C,C,Chicago,Normal,Male,Electronic Accessories,8097.73,6,2429.32,51015.7,08/03/2025,18:07:10,E-wallet,48586.38,4.76%,9.6
17063-A,B,Austin,Normal,Male,Health & Beauty,8075.92,8,3230.37,67837.73,05/11/2025,15:32:22,E-wallet,64607.36,4.76%,10.0
17064-C,B,Austin,Normal,Female,Food & Beverages,3436.06,3,515.41,10823.59,02/04/2025,14:44:06,Credit Card,10308.18,4.76%,6.6
17065-A,B,Austin,Member,Male,Health & Beauty,5516.65,6,1655.0,34754.9,02/12/2025,19:40:48,Credit Card,33099.9,4.76%,6.2
17066-B,A,New York,Member,Male,Home & Lifestyle,3625.42,6,1087.63,22840.15,08/20/2025,14:27:03,Credit Card,21752.52,4.76%,9.9
17067-C,B,Austin,Member,Male,Food & Beverages,5761.08,3,864.16,18147.4,01/11/2025,11:46:29,Credit Card,17283.24,4.76%,5.3
17068-A,C,Chicago,Normal,Female,Fashion Accessories,8738.89,4,1747.78,36703.34,03/26/2025,15:10:35,E-wallet,34955.56,4.76%,4.3
17069-C,B,Austin,Normal,Female,Home & Lifestyle,4743.7,2,474.37,9961.77,10/06/2025,18:56:57,E-wallet,9487.4,4.76%,5.0
17070-B,B,Austin,Member,Female,Electronic Accessories,9076.58,4,1815.32,38121.64,07/29/2025,13:43:50,Credit Card,36306.32,4.76%,5.9
17071-B,B,Austin,Normal,Male,Sports & Travel,9066.74,6,2720.02,57120.46,10/01/2025,18:56:04,Cash,54400.44,4.76%,4.9
17072-A,C,Chicago,Normal,Female,Home & Lifestyle,2885.86,5,721.46,15150.76,01/16/2025,12:19:23,Cash,14429.3,4.76%,9.8
17073-C,C,Chicago,Normal,Male,Electronic Accessories,9351.2,6,2805.36,58912.56,09/15/2025,20:41:51,Credit Card,56107.2,4.76%,9.1
17074-C,A,New York,Member,Male,Food & Beverages,3070.66,1,153.53,3224.19,02/23/2025,11:14:56,E-wallet,3070.66,4.76%,6.5
17075-A,A,New York,Member,Male,Electronic Accessories,8425.24,2,842.52,17693.0,05/14/2025,14:02:14,Credit Card,16850.48,4.76%,5.7
17076-B,C,Chicago,Member,Female,Health & Beauty,3920.49,9,1764.22,37048.63,11/17/2025,13:11:26,E-wallet,35284.41,4.76%,9.0
17077-A,A,New York,Normal,Female,Fashion Accessories,6439.98,7,2253.99,47333.85,03/29/2025,9:16:58,E-wallet,45079.86,4.76%,7.6
17078-C,A,New York,Member,Female,Health & Beauty,1053.95,7,368.88,7746.53,06/03/2025,20:44:27,Credit Card,7377.65,4.76%,9.4
17079-C,C,Chicago,Member,Female,Fashion Accessories,7128.93,6,2138.68,44912.26,02/27/2025,20:36:13,E-wallet,42773.58,4.76%,5.5
17080-C,B,Austin,Member,Female,Electronic Accessories,7097.39,1,354.87,7452.26,10/07/2025,9:14:26,E-wallet,7097.39,4.76%,4.8
17081-A,C,Chicago,Normal,Male,Sports & Travel,6446.09,7,2256.13,47378.76,05/29/2025,16:24:13,Credit Card,45122.63,4.76%,6.3
17082-C,A,New York,Normal,Female,Electronic Accessories,6280.93,5,1570.23,32974.88,01/04/2025,17:02:49,Credit Card,31404.65,4.76%,6.4
17083-C,B,Austin,Normal,Female,Health & Beauty,3426.38,2,342.64,7195.4,11/22/2025,18:29:38,E-wallet,6852.76,4.76%,4.4
17084-A,C,Chicago,Member,Female,Electronic Accessories,7198.23,6,2159.47,45348.85,06/22/2025,19:49:19,Credit Card,43189.38,4.76%,10.0
17085-C,A,New York,Member,Male,Health & Beauty,3452.94,6,1035.88,21753.52,10/31/2025,19:41:41,Credit Card,20717.64,4.76%,4.4
17086-C,B,Austin,Normal,Female,Food & Beverages,2476.61,9,1114.47,23403.96,10/30/2025,15:30:24,Cash,22289.49,4.76%,4.7
17087-B,C,Chicago,Member,Female,Home & Lifestyle,8810.03,5,2202.51,46252.66,02/26/2025,11:53:48,Cash,44050.15,4.76%,4.2
17088-A,C,Chicago,Member,Male,Home & Lifestyle,1237.7,5,309.42,6497.92,02/12/2025,14:03:07,Cash,6188.5,4.76%,8.6
17089-A,A,New York,Normal,Female,Electronic Accessories,1881.78,7,658.62,13831.08,02/12/2025,18:45:22,Credit Card,13172.46,4.76%,6.3
17090-A,C,Chicago,Member,Female,Electronic Accessories,6658.11,8,2663.24,55928.12,02/28/2025,19:33:17,Credit Card,53264.88,4.76%,5.5
17091-C,B,Austin,Member,Female,Food & Beverages,9062.86,6,2718.86,57096.02,09/19/2025,20:01:17,Cash,54377.16,4.76%,9.0
17092-C,C,Chicago,Member,Male,Fashion Accessories,7831.05,9,3523.97,74003.42,04/06/2025,15:43:43,E-wallet,70479.45,4.76%,9.0
17093-A,B,Austin,Normal,Male,Electronic Accessories,7113.06,1,355.65,7468.71,02/09/2025,10:12:56,Cash,7113.06,4.76%,6.4
17094-B,B,Austin,Normal,Female,Health & Beauty,3641.78,5,910.45,19119.35,10/22/2025,16:50:09,E-wallet,18208.9,4.76%,6.6
17095-C,A,New York,Member,Female,Health & Beauty,1757.84,2,175.78,3691.46,05/05/2025,17:21:11,E-wallet,3515.68,4.76%,8.2
17096-A,A,New York,Normal,Male,Health & Beauty,2967.16,2,296.72,6231.04,02/03/2025,18:12:52,E-wallet,5934.32,4.76%,8.7
17097-A,A,New York,Normal,Female,Electronic Accessories,6450.81,7,2257.78,47413.45,05/17/2025,13:38:19,Credit Card,45155.67,4.76%,6.2
17098-B,A,New York,Normal,Male,Fashion Accessories,4431.95,7,1551.18,32574.83,01/25/2025,10:41:03,E-wallet,31023.65,4.76%,9.0
17099-B,A,New York,Member,Female,Food & Beverages,8424.74,3,1263.71,26537.93,09/07/2025,20:34:57,Credit Card,25274.22,4.76%,6.8
17100-B,C,Chicago,Normal,Female,Home & Lifestyle,9159.58,8,3663.83,76940.47,04/10/2025,11:49:18,E-wallet,73276.64,4.76%,8.7
17101-C,C,Chicago,Member,Female,Fashion Accessories,4619.2,9,2078.64,43651.44,08/22/2025,13:33:47,Credit Card,41572.8,4.76%,5.7
17102-B,A,New York,Member,Male,Electronic Accessories,1758.07,2,175.81,3691.95,11/29/2025,19:18:38,E-wallet,3516.14,4.76%,7.5
17103-A,A,New York,Member,Male,Home & Lifestyle,9526.01,10,4763.0,100023.1,01/18/2025,15:43:00,Credit Card,95260.1,4.76%,9.2
17104-B,A,New York,Normal,Female,Electronic Accessories,2584.43,1,129.22,2713.65,05/01/2025,10:44:20,Cash,2584.43,4.76%,4.8
17105-A,B,Austin,Member,Male,Health & Beauty,3547.27,3,532.09,11173.9,01/20/2025,17:07:19,E-wallet,10641.81,4.76%,7.1
17106-A,A,New York,Normal,Male,Home & Lifestyle,1644.09,10,822.04,17262.94,02/02/2025,12:46:06,Cash,16440.9,4.76%,8.8
17107-A,B,Austin,Normal,Male,Health & Beauty,2831.97,1,141.6,2973.57,06/05/2025,10:42:47,Cash,2831.97,4.76%,6.9
17108-A,B,Austin,Member,Male,Electronic Accessories,7513.13,4,1502.63,31555.15,06/10/2025,11:41:35,E-wallet,30052.52,4.76%,6.6
17109-C,A,New York,Normal,Male,Fashion Accessories,9726.07,7,3404.12,71486.61,04/17/2025,16:42:27,Cash,68082.49,4.76%,7.1
17110-A,B,Austin,Normal,Male,Health & Beauty,8353.81,3,1253.07,26314.5,03/09/2025,17:22:33,E-wallet,25061.43,4.76%,5.6
17111-B,C,Chicago,Member,Female,Health & Beauty,4845.44,10,2422.72,50877.12,09/19/2025,9:09:36,E-wallet,48454.4,4.76%,8.7
17112-B,A,New York,Normal,Female,Home & Lifestyle,6416.71,10,3208.36,67375.46,07/17/2025,18:29:42,Credit Card,64167.1,4.76%,7.4
17113-A,C,Chicago,Member,Female,Sports & Travel,8319.83,10,4159.92,87358.22,08/29/2025,13:38:22,E-wallet,83198.3,4.76%,7.2
17114-A,A,New York,Member,Male,Fashion Accessories,8878.42,5,2219.6,46611.7,02/04/2025,13:03:39,Credit Card,44392.1,4.76%,6.7
17115-A,A,New York,Member,Female,Health & Beauty,4981.13,6,1494.34,31381.12,03/18/2025,12:03:44,Cash,29886.78,4.76%,4.5
17116-B,B,Austin,Normal,Female,Sports & Travel,4570.07,5,1142.52,23992.87,06/04/2025,19:44:28,Cash,22850.35,4.76%,6.9
17117-A,B,Austin,Member,Female,Fashion Accessories,4315.0,1,215.75,4530.75,04/11/2025,13:28:33,Cash,4315.0,4.76%,6.4
17118-A,C,Chicago,Member,Male,Sports & Travel,2282.88,3,342.43,7191.07,03/20/2025,16:39:15,Cash,6848.64,4.76%,8.5
17119-B,C,Chicago,Normal,Female,Food & Beverages,5898.61,1,294.93,6193.54,06/23/2025,11:35:37,E-wallet,5898.61,4.76%,4.1
17120-C,C,Chicago,Member,Female,Home & Lifestyle,2020.56,6,606.17,12729.53,03/02/2025,14:10:26,E-wallet,12123.36,4.76%,4.2
17121-A,C,Chicago,Member,Female,Fashion Accessories,5245.27,3,786.79,16522.6,03/21/2025,17:27:20,Credit Card,15735.81,4.76%,5.5
17122-C,C,Chicago,Normal,Female,Sports & Travel,7901.35,4,1580.27,33185.67,04/08/2025,14:16:02,Cash,31605.4,4.76%,7.5
17123-C,B,Austin,Normal,Male,Fashion Accessories,6804.6,7,2381.61,50013.81,05/20/2025,17:11:11,E-wallet,47632.2,4.76%,5.6
17124-C,C,Chicago,Member,Female,Health & Beauty,8955.17,4,1791.03,37611.71,03/18/2025,14:42:26,E-wallet,35820.68,4.76%,4.8
17125-C,C,Chicago,Member,Female,Health & Beauty,4213.26,3,631.99,13271.77,05/25/2025,15:02:48,Credit Card,12639.78,4.76%,8.2
17126-C,C,Chicago,Member,Female,Home & Lifestyle,2692.0,10,1346.0,28266.0,04/25/2025,11:52:16,E-wallet,26920.0,4.76%,5.2
17127-C,A,New York,Normal,Male,Electronic Accessories,3382.74,3,507.41,10655.63,08/12/2025,17:05:01,E-wallet,10148.22,4.76%,9.7
17128-C,C,Chicago,Member,Male,Health & Beauty,6018.87,2,601.89,12639.63,09/25/2025,15:56:26,E-wallet,12037.74,4.76%,4.4
17129-B,C,Chicago,Member,Female,Food & Beverages,6473.24,8,2589.3,54375.22,01/04/2025,9:36:51,Cash,51785.92,4.76%,7.6
17130-A,B,Austin,Member,Female,Fashion Accessories,6068.9,6,1820.67,38234.07,04/17/2025,17:10:26,Cash,36413.4,4.76%,9.6
17131-C,A,New York,Member,Male,Health & Beauty,7497.02,3,1124.55,23615.61,06/14/2025,19:01:07,E-wallet,22491.06,4.76%,4.7
17132-C,A,New York,Member,Male,Sports & Travel,7049.89,7,2467.46,51816.69,08/22/2025,19:26:52,Credit Card,49349.23,4.76%,9.2
17133-C,B,Austin,Member,Male,Food & Beverages,5665.36,4,1133.07,23794.51,08/26/2025,12:52:27,E-wallet,22661.44,4.76%,9.8
17134-B,C,Chicago,Normal,Male,Sports & Travel,8783.56,9,3952.6,83004.64,08/23/2025,20:54:39,E-wallet,79052.04,4.76%,6.9
17135-C,B,Austin,Member,Female,Home & Lifestyle,9349.51,7,3272.33,68718.9,05/25/2025,11:32:25,Cash,65446.57,4.76%,6.5
17136-A,C,Chicago,Member,Female,Sports & Travel,4131.01,9,1858.95,39038.04,08/30/2025,19:11:45,Credit Card,37179.09,4.76%,6.3
17137-A,C,Chicago,Member,Male,Fashion Accessories,5187.22,2,518.72,10893.16,10/22/2025,18:33:52,E-wallet,10374.44,4.76%,8.1
17138-C,A,New York,Normal,Female,Electronic Accessories,4258.68,2,425.87,8943.23,09/29/2025,16:38:33,Cash,8517.36,4.76%,7.2
17139-B,C,Chicago,Normal,Female,Sports & Travel,3815.97,8,1526.39,32054.15,10/13/2025,10:06:13,Credit Card,30527.76,4.76%,4.1
17140-C,C,Chicago,Normal,Female,Food & Beverages,6396.52,10,3198.26,67163.46,07/05/2025,17:49:43,Credit Card,63965.2,4.76%,6.4
17141-C,A,New York,Member,Male,Electronic Accessories,1438.16,3,215.72,4530.2,01/16/2025,16:20:14,Credit Card,4314.48,4.76%,5.1
17142-C,B,Austin,Member,Female,Health & Beauty,1011.52,1,50.58,1062.1,11/19/2025,14:45:38,E-wallet,1011.52,4.76%,9.6
17143-B,C,Chicago,Normal,Male,Sports & Travel,7809.47,1,390.47,8199.94,08/09/2025,12:27:28,Credit Card,7809.47,4.76%,9.7
17144-B,C,Chicago,Member,Male,Sports & Travel,3411.43,2,341.14,7164.0,09/21/2025,16:03:50,E-wallet,6822.86,4.76%,5.6
17145-B,A,New York,Member,Female,Fashion Accessories,1740.7,9,783.32,16449.62,07/13/2025,12:23:57,Credit Card,15666.3,4.76%,4.6
17146-B,B,Austin,Member,Female,Sports & Travel,5844.51,8,2337.8,49093.88,05/25/2025,17:22:48,Cash,46756.08,4.76%,7.3
17147-B,B,Austin,Member,Female,Electronic Accessories,6242.09,10,3121.04,65541.94,08/07/2025,20:24:11,E-wallet,62420.9,4.76%,7.2
17148-B,A,New York,Normal,Female,Sports & Travel,7899.1,7,2764.68,58058.38,10/28/2025,11:53:04,Credit Card,55293.7,4.76%,9.0
17149-A,A,New York,Normal,Female,Sports & Travel,4516.03,8,1806.41,37934.65,07/13/2025,20:12:52,Cash,36128.24,4.76%,4.4
17150-C,B,Austin,Member,Female,Fashion Accessories,6646.28,7,2326.2,48850.16,01/12/2025,16:09:09,Cash,46523.96,4.76%,8.4
17151-A,C,Chicago,Normal,Female,Fashion Accessories,4141.67,10,2070.84,43487.54,02/25/2025,13:03:01,E-wallet,41416.7,4.76%,9.7
17152-C,C,Chicago,Normal,Female,Health & Beauty,7774.81,10,3887.41,81635.51,02/09/2025,17:51:14,Cash,77748.1,4.76%,9.6
17153-A,A,New York,Member,Male,Health & Beauty,8202.57,2,820.26,17225.4,03/14/2025,20:55:50,Credit Card,16405.14,4.76%,4.8
17154-C,C,Chicago,Normal,Female,Home & Lifestyle,2143.88,7,750.36,15757.52,07/21/2025,12:49:41,E-wallet,15007.16,4.76%,4.3
17155-C,A,New York,Member,Male,Fashion Accessories,7142.43,1,357.12,7499.55,09/25/2025,14:52:20,Credit Card,7142.43,4.76%,7.9
17156-C,B,Austin,Member,Male,Sports & Travel,1469.43,9,661.24,13886.11,01/17/2025,14:05:27,E-wallet,13224.87,4.76%,5.7
17157-C,B,Austin,Normal,Male,Electronic Accessories,2233.73,7,781.81,16417.92,10/25/2025,15:51:38,Credit Card,15636.11,4.76%,5.4
17158-B,B,Austin,Normal,Male,Home & Lifestyle,4339.34,6,1301.8,27337.84,02/15/2025,18:03:04,E-wallet,26036.04,4.76%,4.8
